"BT+HTC+MCF","BT+HTC+MVW","BT+HTC+MHV","BT+HMO+MCF","BT+HMO+MVW","BT+HMO+MHV","GAFES(pop:30,gen:100)","SPLConfig"
"0.017767","0.018932","0.05359","0.014562","0.015728","0.047765","0.389402","0.02097"
"0.019805","0.018931","0.051551","0.016019","0.015728","0.047765","0.354452","0.020097"
"0.019223","0.013106","0.053008","0.015728","0.011359","0.048056","0.36785","0.019805"
"0.016892","0.015145","0.052134","0.012815","0.012232","0.046601","0.399887","0.018931"
"0.019222","0.014271","0.050969","0.015145","0.014563","0.046017","0.413576","0.019805"
"0.019805","0.012524","0.051551","0.016018","0.010776","0.045726","0.31659","0.018349"
"0.016601","0.014854","0.047765","0.013106","0.012815","0.043105","0.454934","0.014563"
"0.011941","0.011359","0.047765","0.008446","0.009611","0.043979","4.69409","0.019223"
"0.014271","0.012524","0.060289","0.011359","0.010194","0.044853","0.308144","0.016602"
"0.021553","0.017767","0.050096","0.02796","0.015728","0.046309","0.339307","0.024465"
"0.01398","0.017475","0.05126","0.013689","0.014854","0.047182","0.375713","0.01631"
"0.022426","0.018057","0.050677","0.018349","0.015727","0.0466","0.277271","0.018931"
"0.024756","0.018931","0.05359","0.02097","0.01631","0.048639","0.277271","0.021552"
"0.014854","0.008155","0.047474","0.011941","0.007281","0.042814","0.323289","0.014562"
"0.01165","0.006116","0.049804","0.009903","0.014854","0.046309","0.387364","0.00932"
"0.017184","0.012233","0.0466","0.014563","0.010485","0.042523","0.398432","0.024465"
"0.020096","0.010485","0.057958","0.015727","0.013397","0.052716","0.395519","0.027087"
"0.019222","0.020388","0.059124","0.01631","0.016892","0.044853","0.267077","0.023008"
"0.016893","0.010485","0.051551","0.01398","0.00932","0.047766","0.339016","0.018931"
"0.006407","0.006698","0.017184","0.005534","0.005825","0.015727","1.5646","0.017767"
"0.025921","0.019805","0.056503","0.020387","0.016892","0.052134","0.285425","0.033203"
"0.023592","0.019223","0.058542","0.019805","0.016892","0.050678","0.280474","0.02097"
"0.021262","0.014563","0.05825","0.017475","0.012523","0.054755","0.365812","0.019222"
"0.018349","0.020679","0.050387","0.014562","0.018057","0.045726","0.360277","0.019223"
"0.015436","0.012523","0.046309","0.012232","0.00932","0.042522","0.674537","0.012233"
"0.017475","0.01631","0.050095","0.014562","0.014271","0.045435","0.294164","0.013688"
"0.010194","0.00932","0.047765","0.008446","0.007864","0.043105","0.292124","0.013107"
"0.019223","0.015145","0.050969","0.015728","0.012815","0.04893","0.240282","0.015436"
"0.008737","0.007572","0.040775","0.007281","0.006698","0.036115","0.308435","0.012524"
"0.013398","0.012815","0.043979","0.011359","0.010777","0.039028","0.266495","0.015436"
"0.01398","0.012524","0.044852","0.012232","0.010485","0.040775","0.403383","0.014271"
"0.012815","0.015437","0.041358","0.010485","0.008738","0.038154","0.530368","0.010776"
"0.023009","0.014562","0.055337","0.023301","0.014854","0.052134","0.206205","0.018348"
"0.009903","0.008446","0.041067","0.007864","0.007281","0.037571","0.354453","0.011942"
"0.031747","0.013398","0.053008","0.014854","0.011068","0.047474","0.316881","0.018057"
"0.013689","0.008446","0.050386","0.013689","0.011359","0.047474","0.429887","0.017183"
"0.014563","0.012523","0.049804","0.011068","0.013106","0.045144","0.347462","0.018057"
"0.015437","0.017475","0.054172","0.014854","0.014853","0.049512","0.993166","0.016019"
"0.013397","0.020096","0.066114","0.018641","0.016893","0.046309","0.386489","0.023883"
"0.013688","0.012524","0.039027","0.011942","0.011359","0.036407","0.32358","0.017475"
"0.018057","0.011359","0.040776","0.014271","0.009612","0.067279","0.205332","0.024174"
"0.007864","0.007281","0.031455","0.006116","0.006116","0.045435","0.644538","0.010485"
"0.010776","0.010485","0.040193","0.009028","0.008446","0.036989","0.286883","0.020679"
"0.014563","0.010194","0.043396","0.012815","0.009611","0.036988","0.178828","0.016892"
"0.014854","0.010194","0.037863","0.012524","0.00932","0.035242","0.182906","0.017767"
"0.010485","0.00932","0.033493","0.010776","0.007864","0.028542","0.208244","0.018931"
"0.014272","0.012232","0.038736","0.012815","0.009612","0.034659","0.174459","0.017766"
"0.013398","0.01165","0.058542","0.012524","0.009903","0.040193","0.435712","0.017475"
"0.007282","0.006117","0.015145","0.006117","0.005534","0.013689","0.304066","0.017766"
"0.017475","0.010485","0.039902","0.01398","0.00932","0.035532","0.195429","0.016893"
"0.018931","0.01398","0.03961","0.01631","0.016019","0.036407","0.220186","0.024465"
"0.01631","0.013106","0.036115","0.01398","0.011359","0.033203","0.233874","0.021553"
"0.019223","0.01165","0.036406","0.015145","0.010193","0.032911","0.162518","0.023883"
"0.010485","0.005825","0.037572","0.009029","0.00932","0.033202","0.226593","0.014271"
"0.011942","0.007864","0.036115","0.010194","0.007281","0.033203","0.17213","0.015436"
"0.012524","0.009903","0.057376","0.011359","0.011068","0.039319","0.248145","0.019223"
"0.016019","0.010776","0.041066","0.013398","0.00932","0.038154","0.234166","0.019514"
"0.013106","0.012232","0.043105","0.010777","0.010193","0.039028","0.240864","0.016893"
"0.020096","0.011941","0.057376","0.01631","0.010485","0.052426","0.35154","0.018058"
"0.034368","0.014853","0.057959","0.015146","0.013397","0.05359","0.631431","0.01631"
"0.021552","0.015145","0.072521","0.020097","0.014854","0.053008","0.284843","0.027087"
"0.020096","0.017184","0.056503","0.015727","0.015727","0.051842","0.305231","0.027669"
"0.020387","0.009029","0.057086","0.008446","0.007573","0.051843","0.383286","0.010194"
"0.023882","0.017184","0.086793","0.022426","0.016893","0.052717","0.308144","0.025921"
"0.020679","0.013398","0.059416","0.016892","0.011068","0.078347","0.429013","0.02097"
"0.023592","0.021261","0.063784","0.019222","0.018931","0.059124","0.408916","0.027669"
"0.019805","0.013398","0.064075","0.015436","0.011941","0.066697","1.184808","0.021553"
"0.017184","0.012232","0.060872","0.016602","0.010485","0.058541","0.276688","0.022426"
"0.018057","0.016892","0.058542","0.014272","0.014563","0.054172","0.412702","0.017183"
"0.02097","0.015145","0.05825","0.022718","0.015436","0.058541","0.779387","0.022427"
"0.012815","0.014563","0.05126","0.00932","0.012232","0.056211","1.505184","0.013689"
"0.019513","0.013398","0.05592","0.016019","0.010776","0.050386","0.573182","0.014272"
"0.02097","0.014271","0.061162","0.017184","0.011941","0.055047","0.62415","0.018058"
"0.015436","0.01165","0.057668","0.011941","0.009029","0.053007","0.315425","0.025631"
"0.012815","0.012232","0.022718","0.01165","0.011068","0.022135","0.403382","0.020096"
"0.010193","0.010193","0.050095","0.008737","0.008155","0.046601","0.350957","0.014272"
"0.020971","0.014272","0.059124","0.017184","0.011941","0.054464","0.704827","0.01864"
"0.009903","0.009029","0.04893","0.008446","0.007572","0.049221","0.314551","0.01864"
"0.020679","0.015728","0.056212","0.01631","0.013397","0.05126","0.267077","0.020388"
"0.013107","0.014854","0.056211","0.020388","0.012815","0.054464","0.282513","0.012815"
"0.018348","0.010485","0.052425","0.017183","0.011068","0.049221","0.38416","0.023591"
"0.011359","0.011942","0.046891","0.008737","0.010194","0.043396","4.701372","0.012524"
"0.013689","0.013398","0.049513","0.010776","0.02097","0.058541","0.676576","0.020679"
"0.022427","0.017766","0.059124","0.016018","0.015727","0.054756","0.329696","0.015437"
"0.028542","0.019513","0.091744","0.03262","0.018057","0.066988","0.555707","0.021261"
"0.026212","0.022427","0.069609","0.022718","0.01864","0.068444","0.750262","0.026795"
"0.0233","0.016602","0.063493","0.018058","0.013398","0.057959","0.690265","0.021262"
"0.018349","0.019513","0.062036","0.014272","0.016311","0.058541","0.828318","0.023591"
"0.023883","0.02097","0.062619","0.020096","0.016893","0.057377","0.359112","0.018931"
"0.022135","0.021844","0.061163","0.01864","0.018931","0.057085","0.334647","0.017767"
"0.029998","0.01165","0.03728","0.01165","0.01165","0.024757","0.307852","0.017475"
"0.02097","0.01864","0.058541","0.025048","0.014271","0.046891","0.303775","0.014563"
"0.010776","0.009612","0.019513","0.00932","0.00932","0.018058","0.333482","0.018931"
"0.030581","0.011359","0.054173","0.016601","0.009903","0.049513","0.770941","0.015727"
"0.018348","0.017183","0.059997","0.015436","0.018058","0.057959","0.394645","0.0233"
"0.015437","0.011941","0.046892","0.012815","0.020388","0.063493","0.193682","0.019514"
"0.020097","0.013398","0.065531","0.01631","0.016601","0.039901","0.186692","0.018349"
"0.018057","0.014272","0.044853","0.014271","0.012815","0.040775","0.291542","0.022135"
"0.01631","0.015728","0.05592","0.01398","0.027086","0.0466","0.243486","0.020096"
"0.017475","0.014271","0.03728","0.013689","0.011941","0.033785","0.134266","0.028251"
"0.014272","0.014272","0.043687","0.012233","0.012815","0.040484","0.60056","0.016893"
"0.010485","0.006699","0.044561","0.008738","0.006408","0.038445","0.196594","0.019805"
"0.014854","0.009902","0.041358","0.012815","0.018348","0.042523","0.256009","0.016892"
"0.006699","0.006408","0.043105","0.005534","0.005534","0.038737","0.190478","0.039902"
"0.00932","0.008155","0.037863","0.007573","0.006698","0.033203","0.302027","0.022427"
"0.01398","0.010776","0.048347","0.011359","0.012524","0.044853","0.162518","0.01864"
"0.018348","0.007864","0.046892","0.014853","0.015145","0.040775","0.283387","0.021843"
"0.025921","0.021844","0.070774","0.031164","0.035242","0.079512","0.696381","0.026504"
"0.014854","0.014271","0.065823","0.012523","0.011941","0.066114","0.586288","0.099608"
"0.026795","0.02563","0.075142","0.019805","0.0233","0.070483","0.545513","0.052716"
"0.025339","0.024174","0.073395","0.02097","0.023592","0.0699","0.335229","0.03728"
"0.018349","0.01631","0.069026","0.014854","0.014271","0.064075","0.32125","0.028834"
"0.033785","0.029416","0.074852","0.027086","0.02796","0.069026","0.465127","0.058542"
"0.022135","0.021553","0.073396","0.018348","0.018349","0.066988","0.484059","0.033494"
"0.021261","0.022718","0.066988","0.018058","0.017475","0.06058","0.388238","0.031455"
"0.026213","0.023009","0.069026","0.021261","0.018931","0.062619","0.341346","0.033494"
"0.023883","0.018057","0.067861","0.019805","0.015436","0.061163","0.515805","0.030872"
"0.031746","0.01631","0.054755","0.017184","0.014272","0.050969","0.353578","0.031164"
"0.018931","0.015145","0.07689","0.016019","0.012815","0.071065","1.285291","0.033494"
"0.012816","0.016602","0.066114","0.01165","0.014271","0.061454","0.662304","0.015436"
"0.024174","0.023591","0.090288","0.023009","0.019513","0.062328","0.498039","0.036989"
"0.03029","0.035242","0.097569","0.03029","0.023009","0.068153","0.32591","0.037571"
"0.034659","0.03728","0.0699","0.019514","0.020096","0.063493","0.43076","0.034368"
"0.025048","0.021261","0.073686","0.02097","0.017767","0.07223","0.406004","0.036115"
"0.00932","0.009029","0.067862","0.007573","0.007572","0.069318","0.349792","0.023008"
"0.029998","0.021261","0.067861","0.024174","0.020679","0.06291","0.285135","0.088249"
"0.01864","0.015727","0.063493","0.015145","0.013689","0.057376","0.41678","0.031456"
"0.025339","0.025339","0.077473","0.021262","0.02097","0.069901","0.620947","0.047182"
"0.023591","0.018931","0.082133","0.019514","0.015728","0.075726","0.918896","0.082715"
"0.020096","0.01631","0.100481","0.025047","0.015436","0.075725","0.881325","0.029125"
"0.00932","0.008446","0.05359","0.007281","0.00699","0.04893","4.536815","0.016892"
"0.017475","0.018058","0.084463","0.014272","0.014854","0.068735","0.362608","0.020679"
"0.026504","0.022135","0.062327","0.022427","0.018641","0.05825","0.376296","0.031455"
"0.025338","0.022426","0.060871","0.02097","0.020096","0.060289","0.48202","0.030872"
"0.023009","0.016019","0.069027","0.020387","0.013689","0.061454","0.37251","0.028542"
"0.025338","0.021553","0.063201","0.021261","0.019805","0.057668","0.369015","0.028252"
"0.032912","0.026213","0.076308","0.026795","0.025921","0.070774","0.495709","0.03495"
"0.022718","0.011067","0.063201","0.018349","0.020388","0.058542","0.358821","0.021552"
"0.020096","0.015727","0.048057","0.01631","0.013689","0.043397","0.196595","0.036989"
"0.014854","0.013981","0.051551","0.015146","0.014854","0.046892","0.182032","0.031747"
"0.020679","0.016601","0.061162","0.021553","0.014271","0.048057","0.281349","0.032912"
"0.014271","0.014563","0.058541","0.019805","0.018058","0.05359","0.170965","0.021552"
"0.016893","0.01398","0.050386","0.01398","0.01165","0.055629","0.241447","0.035824"
"0.01165","0.010194","0.051261","0.010194","0.009903","0.047474","0.233001","0.026795"
"0.00932","0.008446","0.057085","0.006699","0.00699","0.045436","0.231836","0.026212"
"0.011358","0.010485","0.052717","0.00932","0.009029","0.047765","0.217274","0.056212"
"0.017184","0.018349","0.05592","0.022718","0.014853","0.045727","0.177955","0.025921"
"0.020679","0.009903","0.054464","0.017767","0.011068","0.051842","0.308143","0.030291"
"0.03495","0.027669","0.093783","0.024174","0.021261","0.076308","0.338725","0.042231"
"0.036989","0.019805","0.088249","0.03262","0.01864","0.08621","0.651237","0.041649"
"0.04194","0.027086","0.083589","0.033203","0.023009","0.076307","0.37018","0.040484"
"0.027669","0.0233","0.081841","0.0233","0.020388","0.083007","0.38183","0.02796"
"0.013689","0.013398","0.074852","0.011359","0.01165","0.06524","2.913092","0.008155"
"0.019514","0.014854","0.069609","0.016019","0.012815","0.062037","1.235778","0.00699"
"0.031164","0.025921","0.083298","0.025922","0.021261","0.087084","0.353287","0.274359"
"0.00932","0.008446","0.07689","0.007573","0.007572","0.072521","0.392607","0.018349"
"0.02097","0.020097","0.086793","0.017184","0.014271","0.068152","1.204031","0.024757"
"0.026795","0.027378","0.084172","0.027378","0.030582","0.086211","0.302609","0.027668"
"0.026213","0.020679","0.080968","0.021844","0.02097","0.077764","0.336686","0.030873"
"0.020679","0.015436","0.072813","0.017766","0.013689","0.068444","0.478234","0.02796"
"0.014563","0.016601","0.079512","0.012233","0.014562","0.073686","0.313386","0.035241"
"0.013689","0.016601","0.066696","0.011067","0.014272","0.077473","1.304804","0.022135"
"0.021844","0.024756","0.077473","0.017767","0.02097","0.071938","0.358239","0.021553"
"0.019222","0.018058","0.098443","0.026212","0.016601","0.07456","0.415032","0.026504"
"0.043105","0.030873","0.080385","0.024174","0.023882","0.074851","0.456099","0.022717"
"0.023009","0.017183","0.084171","0.019805","0.015436","0.08388","0.618034","0.027378"
"0.027669","0.018931","0.073395","0.023009","0.016601","0.070774","0.467749","0.043979"
"0.01165","0.0233","0.080385","0.00932","0.009029","0.074269","0.4727","0.019514"
"0.008737","0.008737","0.075142","0.007864","0.007281","0.071648","0.380373","0.016018"
"0.029417","0.016601","0.077764","0.025048","0.014562","0.07223","0.622111","0.030582"
"0.031746","0.019513","0.083297","0.02563","0.016892","0.078638","0.506777","0.019222"
"0.03029","0.023591","0.080968","0.027669","0.021262","0.079512","0.354744","0.04893"
"0.025339","0.021552","0.083007","0.020679","0.018349","0.077181","0.452604","0.030582"
"0.021553","0.018057","0.076891","0.018057","0.016019","0.080967","0.636675","0.019805"
"0.026503","0.028543","0.077182","0.021553","0.023591","0.07223","0.788125","0.033202"
"0.032912","0.024465","0.091453","0.050095","0.025047","0.074561","0.459012","0.023008"
"0.027086","0.027377","0.082133","0.022426","0.023883","0.078055","0.462507","0.037862"
"0.026212","0.023009","0.094074","0.02097","0.020388","0.080677","0.682692","0.038445"
"0.026504","0.016018","0.09087","0.022427","0.013107","0.092035","0.743855","0.026795"
"0.027086","0.02097","0.094656","0.03029","0.016893","0.075434","0.707448","0.022718"
"0.011359","0.011068","0.068444","0.009611","0.00932","0.074269","1.592851","0.018931"
"0.025339","0.020679","0.080968","0.018349","0.018057","0.074852","0.390276","0.023592"
"0.046017","0.019514","0.074561","0.021553","0.014271","0.069609","0.319211","0.020679"
"0.032329","0.03029","0.070483","0.022135","0.019805","0.064367","0.345715","0.039028"
"0.029708","0.019805","0.07223","0.01631","0.028543","0.080385","0.382704","0.025921"
"0.025922","0.016019","0.066697","0.022135","0.014854","0.085336","0.294164","0.032329"
"0.026503","0.022718","0.061163","0.034368","0.020678","0.061745","0.217273","0.05359"
"0.023009","0.019222","0.060872","0.019514","0.017184","0.05592","0.246107","0.03029"
"0.018058","0.013106","0.054173","0.015728","0.012233","0.050095","0.240864","0.036115"
"0.026795","0.013398","0.066405","0.023008","0.012524","0.066405","0.24669","0.045727"
"0.011067","0.009903","0.064658","0.009029","0.009029","0.062619","0.230671","0.029125"
"0.009902","0.010777","0.061745","0.008446","0.009029","0.056211","0.421441","0.02097"
"0.017184","0.01631","0.055046","0.014271","0.013398","0.049803","0.1931","0.031163"
"0.022426","0.016893","0.063492","0.021553","0.016019","0.063493","0.292707","0.032038"
"0.008738","0.009902","0.053882","0.006699","0.007864","0.048056","3.059882","0.011941"
"0.019222","0.014853","0.062619","0.019222","0.014854","0.063493","0.234165","0.033202"
"0.014854","0.013689","0.063492","0.014272","0.013106","0.059706","0.239117","0.029416"
"0.014562","0.008156","0.098734","0.032329","0.028252","0.094948","0.176207","0.023592"
"0.023592","0.027086","0.080677","0.022136","0.02097","0.062328","0.250767","0.03495"
"0.021552","0.018349","0.059707","0.017767","0.029999","0.067279","0.487845","0.029416"
"0.019514","0.028251","0.060289","0.016019","0.013106","0.053881","0.223972","0.027377"
"0.038445","0.030291","0.086502","0.031164","0.024757","0.111549","0.485224","0.06058"
"0.029125","0.028542","0.094074","0.024465","0.028543","0.0999","0.367558","0.042522"
"0.042522","0.029708","0.098734","0.032329","0.025921","0.091162","0.531533","0.060871"
"0.026504","0.026795","0.082424","0.020679","0.022718","0.076307","0.835599","0.036115"
"0.02796","0.0233","0.095239","0.023591","0.0233","0.091744","0.492797","0.043979"
"0.025339","0.023882","0.117082","0.02563","0.024173","0.08854","0.502408","0.034659"
"0.016893","0.01631","0.085336","0.014854","0.014271","0.090288","1.67877","0.031747"
"0.035824","0.026795","0.122325","0.031455","0.026504","0.084171","0.467458","0.045435"
"0.042814","0.043105","0.100482","0.04194","0.04427","0.084463","0.341346","0.047765"
"0.038154","0.033203","0.104851","0.045726","0.031747","0.088249","0.512019","0.0466"
"0.027377","0.021262","0.091744","0.023591","0.029417","0.103977","0.468914","0.031163"
"0.034076","0.029416","0.083006","0.033785","0.025339","0.072522","0.263873","0.053881"
"0.027378","0.029707","0.080386","0.022135","0.024174","0.076599","0.382704","0.04194"
"0.032911","0.022427","0.089414","0.027668","0.019514","0.105142","0.541435","0.036407"
"0.054755","0.031164","0.095531","0.034076","0.025921","0.086793","0.319502","0.069901"
"0.01864","0.013689","0.082132","0.012524","0.011358","0.071647","1.397713","0.03029"
"0.03728","0.028543","0.098152","0.030873","0.027378","0.093491","0.523087","0.045435"
"0.03495","0.03262","0.092327","0.028252","0.027669","0.111549","0.379209","0.064949"
"0.018931","0.017475","0.085919","0.015436","0.015436","0.08155","0.443866","0.033494"
"0.026795","0.02097","0.096113","0.022426","0.01864","0.091744","0.555998","0.042523"
"0.022135","0.015728","0.085919","0.014562","0.012233","0.079512","0.525416","0.041358"
"0.015145","0.025339","0.081842","0.013106","0.011941","0.07922","1.196168","0.031746"
"0.03029","0.024756","0.086793","0.021844","0.02097","0.08155","0.468913","0.035824"
"0.031747","0.025048","0.085919","0.02796","0.028542","0.080385","0.411828","0.053008"
"0.009611","0.009029","0.081551","0.007573","0.008155","0.075434","0.400178","0.026795"
"0.032038","0.027087","0.087375","0.025921","0.021843","0.080386","0.67075","0.040484"
"0.019805","0.031164","0.085336","0.01631","0.023591","0.078929","0.358238","0.033203"
"0.014271","0.013398","0.080676","0.011941","0.01165","0.076307","0.57988","0.029125"
"0.029708","0.010776","0.087957","0.013106","0.010485","0.073686","0.394353","0.036115"
"0.024174","0.017766","0.071066","0.020096","0.017766","0.066405","0.248437","0.036988"
"0.036115","0.017766","0.073686","0.022717","0.015145","0.06757","0.320085","0.064075"
"0.022135","0.016892","0.064075","0.018932","0.014854","0.059415","0.270863","0.042814"
"0.008738","0.020387","0.01631","0.009029","0.007864","0.015437","0.287174","0.037571"
"0.016019","0.014271","0.068152","0.013689","0.029125","0.06524","0.320959","0.033494"
"0.020388","0.019805","0.061454","0.016892","0.016601","0.058542","0.636674","0.029707"
"0.017475","0.011942","0.064949","0.015145","0.010776","0.059124","0.344258","0.027668"
"0.018057","0.022135","0.077764","0.017475","0.01398","0.070482","0.282513","0.035533"
"0.028833","0.021261","0.064657","0.023882","0.017766","0.058833","0.256301","0.05126"
"0.021261","0.020387","0.071356","0.017475","0.018057","0.068152","0.230962","0.041357"
"0.023591","0.019514","0.064949","0.018932","0.017184","0.060289","0.251641","0.042813"
"0.02097","0.013397","0.06291","0.018058","0.011942","0.059416","0.243776","0.03495"
"0.042522","0.03029","0.074851","0.025047","0.017475","0.069609","0.300571","0.059707"
"0.026795","0.017766","0.069318","0.022717","0.01631","0.064949","0.323288","0.042814"
"0.020387","0.014854","0.075143","0.026504","0.013398","0.085919","0.388237","0.041649"
"0.039028","0.020679","0.106889","0.032038","0.017766","0.106016","0.575803","0.038154"
"0.031746","0.02097","0.105433","0.025922","0.021553","0.107763","0.743855","0.055629"
"0.049804","0.040775","0.124364","0.039319","0.032038","0.093783","0.399014","0.055629"
"0.025339","0.018931","0.127568","0.020388","0.01631","0.093491","0.43775","0.047182"
"0.027669","0.027378","0.103103","0.024757","0.024174","0.101064","0.511436","0.049804"
"0.019222","0.023883","0.091744","0.014563","0.014563","0.085919","0.664926","0.031164"
"0.036115","0.033202","0.102229","0.029707","0.028543","0.108637","0.385907","0.026795"
"0.032038","0.032329","0.110093","0.026212","0.025921","0.101646","0.491049","0.052133"
"0.015145","0.01398","0.12815","0.013689","0.01631","0.096404","0.596773","0.027669"
"0.03495","0.017767","0.105724","0.032329","0.032037","0.087375","0.463671","0.04194"
"0.027378","0.016018","0.110676","0.0233","0.018931","0.092035","1.107044","0.026504"
"0.016893","0.011941","0.096695","0.01398","0.010776","0.08388","2.283989","0.026213"
"0.01864","0.017475","0.091453","0.015728","0.016019","0.08854","1.413149","0.026213"
"0.031747","0.025921","0.085919","0.025922","0.022426","0.078929","0.713274","0.036989"
"0.02097","0.022135","0.097278","0.017766","0.019514","0.094366","1.193837","0.031456"
"0.02796","0.029125","0.09786","0.0233","0.035533","0.094656","0.938993","0.038736"
"0.024465","0.02097","0.126986","0.023883","0.018349","0.097278","0.71036","0.035241"
"0.029125","0.023883","0.1165","0.025921","0.02097","0.101938","0.594734","0.039318"
"0.026795","0.025338","0.100482","0.022426","0.031455","0.123199","0.580171","0.037281"
"0.022717","0.02097","0.099316","0.014562","0.016893","0.086793","1.930702","0.028834"
"0.017767","0.017184","0.093783","0.01398","0.015145","0.095821","1.476933","0.030582"
"0.033785","0.030873","0.096987","0.028834","0.026213","0.09087","0.572017","0.053008"
"0.038445","0.024756","0.120578","0.034367","0.021261","0.102229","0.471827","0.039319"
"0.030873","0.022135","0.099025","0.025631","0.019222","0.092326","0.438624","0.050969"
"0.029998","0.029708","0.117083","0.027378","0.027378","0.097278","2.746496","0.027669"
"0.028834","0.022426","0.101356","0.025339","0.020388","0.095531","0.417945","0.03728"
"0.038154","0.028251","0.110675","0.031746","0.024173","0.108928","0.439789","0.036698"
"0.013106","0.008737","0.110384","0.01398","0.026795","0.081841","0.277854","0.031455"
"0.021553","0.013688","0.083298","0.019223","0.01165","0.077182","0.368432","0.029416"
"0.013106","0.01631","0.078346","0.011067","0.014272","0.072521","0.40979","0.025631"
"0.029416","0.020387","0.075434","0.024174","0.017475","0.072521","0.213196","0.077181"
"0.014562","0.020388","0.084463","0.012524","0.01864","0.086502","0.193682","0.025048"
"0.0233","0.025921","0.075434","0.022427","0.020387","0.071647","0.23271","0.043688"
"0.021553","0.021553","0.083006","0.023882","0.019223","0.077473","0.298241","0.029125"
"0.02796","0.043396","0.07922","0.023592","0.039027","0.096695","1.957789","0.034368"
"0.024465","0.022717","0.071357","0.019805","0.019805","0.067279","0.362898","0.039319"
"0.050387","0.039902","0.119413","0.039028","0.044853","0.140965","1.607996","0.047765"
"0.025921","0.019514","0.110384","0.020096","0.027377","0.106889","0.312221","0.040484"
"0.071357","0.047473","0.150285","0.058541","0.039028","0.128732","0.479399","0.065531"
"0.04194","0.030872","0.113879","0.03495","0.027669","0.102229","0.81958","0.035533"
"0.032912","0.023591","0.130771","0.029416","0.028834","0.106306","0.453187","0.040775"
"0.030873","0.021261","0.118831","0.026795","0.018931","0.11417","0.832395","0.056794"
"0.03728","0.036989","0.141839","0.032911","0.026795","0.106889","0.483768","0.043687"
"0.034368","0.042522","0.127276","0.027961","0.028251","0.117083","0.529203","0.03495"
"0.036115","0.026504","0.110384","0.03029","0.0233","0.099899","0.463963","0.035823"
"0.035533","0.034367","0.109511","0.03728","0.034659","0.100773","0.607258","0.036406"
"0.036988","0.030581","0.108637","0.031164","0.026212","0.106307","0.434837","0.036406"
"0.03495","0.025339","0.106015","0.029417","0.022426","0.101355","0.493379","0.038736"
"0.02563","0.025339","0.06524","0.021553","0.021843","0.069026","0.785504","0.032911"
"0.036406","0.026795","0.113879","0.03029","0.023591","0.10019","0.450274","0.038154"
"0.037863","0.032329","0.107471","0.03029","0.027377","0.099608","0.459594","0.041649"
"0.039319","0.034077","0.113005","0.035824","0.032329","0.106598","0.486097","0.042231"
"0.036697","0.031163","0.104559","0.030582","0.026212","0.134558","0.535319","0.03961"
"0.02563","0.02097","0.113588","0.026213","0.020679","0.108054","1.123355","0.036989"
"0.03029","0.016019","0.09786","0.017184","0.013689","0.091453","1.761777","0.029708"
"0.034368","0.030872","0.108637","0.028834","0.026795","0.126402","0.614248","0.033785"
"0.029999","0.03029","0.119995","0.025339","0.025921","0.138927","1.023747","0.034658"
"0.017475","0.018058","0.104268","0.01398","0.015145","0.100773","1.428877","0.031164"
"0.029707","0.01864","0.112714","0.01864","0.013689","0.100481","0.615704","0.037571"
"0.018931","0.025339","0.11184","0.023883","0.02097","0.094365","1.160926","0.03262"
"0.041067","0.036406","0.123491","0.04194","0.029416","0.10485","0.485807","0.041649"
"0.024756","0.023882","0.120578","0.020678","0.020679","0.126695","0.651237","0.032037"
"0.0233","0.021261","0.122034","0.026504","0.01864","0.119122","0.63784","0.03495"
"0.05126","0.034367","0.112423","0.044561","0.030873","0.10718","0.585123","0.085337"
"0.029417","0.028543","0.110093","0.025047","0.024465","0.116791","1.355191","0.033493"
"0.038154","0.040484","0.138635","0.027668","0.023009","0.115918","0.595317","0.049804"
"0.04194","0.049512","0.1232","0.027378","0.024757","0.111549","0.657644","0.038445"
"0.028251","0.026795","0.10951","0.033203","0.037572","0.121743","0.660266","0.03728"
"0.033494","0.02796","0.127859","0.035824","0.0233","0.105433","0.546387","0.041357"
"0.034658","0.032329","0.119704","0.02796","0.027378","0.113879","0.602889","0.045144"
"0.040193","0.029416","0.122908","0.033494","0.02563","0.124946","0.579298","0.042522"
"0.037863","0.040484","0.110967","0.030872","0.032037","0.099899","0.436876","0.064367"
"0.027668","0.026213","0.129024","0.043979","0.027086","0.113297","0.62619","0.041066"
"0.036698","0.027669","0.134849","0.028834","0.022718","0.10019","0.572308","0.040192"
"0.031164","0.029417","0.117665","0.028834","0.026795","0.112132","0.679197","0.038736"
"0.033203","0.031164","0.119413","0.03262","0.03262","0.099026","0.655023","0.039901"
"0.027669","0.02097","0.120578","0.023592","0.018348","0.1165","1.249758","0.037572"
"0.020096","0.019222","0.108636","0.013398","0.012815","0.094656","0.625025","0.041649"
"0.034367","0.039028","0.125238","0.029125","0.025338","0.113879","0.512019","0.037572"
"0.021262","0.019805","0.101646","0.018058","0.017184","0.09786","6.976041","0.012523"
"0.037862","0.03029","0.113879","0.031746","0.03029","0.105433","0.433673","0.055338"
"0.04427","0.02796","0.124655","0.03961","0.027378","0.115918","0.641335","0.044561"
"0.045144","0.032038","0.140092","0.036698","0.027377","0.105724","0.448527","0.077181"
"0.013689","0.012524","0.109219","0.011068","0.013397","0.103976","0.679197","0.036697"
"0.03495","0.035823","0.099608","0.0233","0.019222","0.082424","0.267659","0.046018"
"0.021844","0.025922","0.086793","0.026795","0.022717","0.082715","0.348627","0.049803"
